,PALABRA,FRECUENC,RHO,PHI,LENGTH
14924,ranura,9,20,59.05014016195158,6
14925,ranzal,0,20,52.14468795207482,6
14927,rapaza,1,21,59.31833870570792,6
14930,rapina,0,20,57.42774306243359,6
14935,raptar,0,20,57.42126019700707,6
14936,raptor,0,20,51.21427671030595,6
14939,rareza,9,20,60.08067565864112,6
14949,rasmia,0,21,56.271271902180764,6
14960,ratina,0,20,60.35907871279105,6
14961,ratino,0,20,54.152095226089926,6
14963,ratona,0,20,61.35239775980983,6
14965,rayada,3,20,60.489576392765606,6
14966,rayado,4,20,54.28259290606448,6
14967,rayana,1,21,62.433475596213526,6
14968,rayano,0,21,56.22649210951241,6
14969,rayero,0,20,53.24917613585204,6
14971,rayosa,0,20,54.334575882540086,6
14972,rayoso,0,20,48.12759239583896,6
14973,razada,0,20,61.11409242885356,6
14974,razado,0,20,54.90710894215243,6
14976,razzia,0,22,50.547982208136,6
14980,realme,0,20,51.727743662698906,6
14981,reamar,0,21,62.38617468921262,6
14983,rearme,0,21,56.242579220015244,6
14985,rebaba,0,20,53.714501809799934,6
14990,rebate,1,20,51.017389686241316,6
14991,rebato,1,20,50.954001668737575,6
14994,rebina,0,20,50.76899989795489,6
15006,recamo,0,20,52.52861764900085,6
15034,redaya,0,20,54.34598092356821,6
15043,redoma,0,21,51.06901250352656,6
15048,refina,2,20,50.059366239878024,6
15055,regata,1,20,57.09639660730043,6
15056,regate,0,20,50.95280113810304,6
15057,regato,2,20,50.8894131205993,6
15063,regona,0,20,51.697730396835404,6
15091,remasa,0,21,57.327978966703284,6
15092,remate,12,22,52.26798244824212,6
15094,remera,2,21,56.24257922001525,6
15095,remero,0,21,50.035595733314125,6
15096,remesa,1,21,51.1843834975059,6
15099,remisa,4,21,50.12767643298338,6
15104,remota,28,22,52.20459443073839,6
15107,renana,0,20,62.22410305354967,6
15108,renano,0,20,56.01711956684855,6
15114,reneta,0,20,55.27219030811619,6
15115,rengar,0,20,51.5062457606262,6
15117,rentar,0,20,55.01731765440324,6
15122,repapo,0,20,48.537813713661436,6
15133,reptar,1,20,51.27766472780969,6
15137,resayo,0,20,48.190980413342686,6
15154,retama,3,22,58.41157791743951,6
15155,retamo,0,22,52.20459443073838,6
15157,retazo,1,21,49.89909540016687,6
15162,retina,18,20,54.21548324359367,6
15179,rezada,0,20,54.97049695965617,6
15180,rezado,1,20,48.76351347295504,6
15181,rezaga,0,21,52.59500699309094,6
15183,rezura,0,21,47.59683780230862,6
15206,rimero,2,21,48.97888866879161,6
15208,ringar,0,20,50.44953869610369,6
15223,ritmar,0,22,50.95640273000667,6
15226,rizada,5,20,53.913789895133654,6
15227,rizado,11,20,47.70680640843253,6
15229,rizosa,1,20,47.758789384908134,6
15280,romana,31,22,59.15650717617187,6
15281,romano,40,22,52.94952368947075,6
15282,romaza,0,23,53.846800285726296,6
15284,romera,0,21,56.17919120251151,6
15285,romero,30,21,49.972207715810384,6
15297,ronfea,0,20,51.05268528689681,6
15300,ronzar,0,21,50.45254002269003,6
15307,ropeta,0,20,51.4691493640189,6
15328,rotuna,0,21,48.86855990347733,6
15330,rotura,9,20,52.034839399014366,6
15332,rozada,2,20,54.90710894215243,6
15333,rozado,4,20,48.700125455451314,6
15334,roznar,0,21,50.45254002269003,6
15336,ruante,0,21,48.931947920981074,6
15351,ruinar,0,20,51.84983762823168,6
15355,rumana,4,23,52.87965280654049,6
15359,rumiar,0,22,48.84562976835761,6
15373,rutena,0,21,48.931947920981074,6
15378,rutina,59,21,47.875240856458554,6
15381,sabana,0,20,59.05470217836283,6
15385,sabaya,0,21,53.1204792518293,6
15392,sabina,1,20,51.85439964464293,6
15395,saboga,0,20,48.528329521648566,6
15413,safena,0,20,52.201473051088584,6
15417,sagita,0,20,50.98149382026856,6
15429,salame,0,20,52.813143409386946,6
15430,salami,1,20,51.756436344864426,6
15433,salema,0,20,52.813143409386946,6
15448,salmar,0,20,52.558270755674016,6
15451,saloma,0,20,52.749755391883205,6
15461,sámara,0,21,47.822297455475315,6
15467,sanana,0,20,63.3095028002377,6
15468,sanano,0,20,57.102519313536575,6
15489,sapina,0,20,52.369547339924246,6
15493,sarama,0,21,63.47157443590067,6
15496,saraza,0,20,61.16607540532916,6
15497,sarazo,0,20,54.95909191862803,6
15510,sativa,0,20,50.20186922619798,6
15518,sayama,0,23,54.37107201383011,6
15551,semana,233,22,54.16169947116626,6
15566,sentar,19,20,49.95912193189389,6
15618,setena,0,20,50.213994585606834,6
15659,simada,0,21,51.16109320319581,6
15738,somera,2,21,51.12099548000216,6
15744,sonata,4,20,56.29420203730049,6
15770,sotana,31,20,56.29420203730049,6
15816,sumaca,0,21,47.33716302605752,6
15839,susana,0,20,48.93374871693288,6
15850,tabina,0,21,52.937998595379156,6
15855,tabora,0,20,57.09759713793496,6
15863,tacazo,0,20,52.39211731585361,6
15879,tahona,1,21,53.088905296140894,6
15886,talaya,0,20,57.11032276266109,6
15900,támara,0,22,48.905896406211546,6
15906,tamtan,0,24,51.01582899641642,6
15909,tanate,0,21,57.441189005540444,6
15911,tandeo,0,20,50.0986235916275,6
15914,tangar,0,21,53.67524445805046,6
15919,tanino,0,21,50.9858157305529,6
15920,tanora,0,20,61.35239775980984,6
15923,tanteo,1,21,51.23420551883932,6
15927,tapada,3,20,58.70954962093246,6
15928,tapado,13,20,52.50256613423133,6
15930,tapara,0,20,63.81972831991741,6
15931,tápara,0,20,48.170451339492054,6
15932,taparo,0,20,57.61274483321628,6
15933,tapate,0,21,53.701536078946894,6
15935,tapera,0,20,57.676132850720016,6
15936,tapete,11,21,47.5579406097495,6
15938,tapiar,0,20,56.619425786197496,6
15939,tapida,0,20,51.50924708721255,6
15941,tapina,0,21,53.45314629066047,6
15942,tapsia,0,20,51.56123006368815,6
15948,tarafe,0,20,56.45135149736183,6
15950,tarama,0,22,64.55517338663688,6
15956,taraza,0,21,62.24967435606538,6
15957,tarbea,0,20,57.1609851554387,6
15965,tarifa,5,20,55.394644432839314,6
15966,tarima,10,22,57.35487085291699,6
15967,tarina,0,20,60.35907871279105,6
15972,taruga,0,21,50.75615422016531,6
15975,tarusa,0,20,53.18362716320613,6
15978,tastar,0,20,55.29440012485519,6
15981,tatami,0,23,53.38027408114386,6
15982,tataré,0,20,51.101786989849515,6
15984,tatuar,1,21,54.26722611394236,6
15988,tauteo,0,21,48.315115280954174,6
15994,teatro,245,20,54.40048501437634,6
15995,tebana,0,21,53.994705659901676,6
15996,tebano,0,21,47.78772217320055,6
16008,tejana,0,20,52.78805231912505,6
16028,tenada,0,20,56.30560707832863,6
16029,tenaza,4,22,52.93979939133097,6
16036,tenida,5,20,49.10530454460872,6
16037,tenora,0,20,55.20880229061245,6
16038,tensar,2,20,49.959121931893904,6
16041,tentar,2,21,51.04272088263012,6
16057,terete,0,20,48.320277562682705,6
16060,termal,1,21,47.49827423721285,6
16077,tesina,3,20,49.157287521084314,6
16079,testar,0,20,49.150804655657794,6
16083,tetada,0,20,55.49728980209253,6
16085,tetera,4,20,54.46387303188009,6
16086,tetero,0,20,48.256889545178964,6
16087,tetina,0,21,50.240886471820545,6
16088,tetona,3,21,51.234205518839325,6
16096,tezada,0,21,50.995900187883045,6
16099,tibiar,0,20,48.903975557196276,6
16106,tienda,91,20,49.10530454460872,6
16107,tienta,7,21,50.240886471820545,6
16109,tierna,30,20,54.21548324359367,6
16110,tierno,24,20,48.00849975689255,6
16112,tiesta,0,20,48.348970244848225,6
16131,tinada,0,20,55.24890001380611,6
16132,tinado,0,20,49.04191652710499,6
16133,tinaja,3,20,51.73134525460254,6
16138,tineta,0,21,50.240886471820545,6
16141,tintar,0,21,49.98601381810761,6
16146,tioneo,0,20,48.199984393101744,6
16147,tiorba,0,20,49.89729460421506,6
16158,tirana,4,20,60.35907871279105,6
16159,tirano,12,20,54.152095226089926,6
16161,tireta,0,20,53.40716596735757,6
16162,tirona,0,20,54.152095226089926,6
16165,tisana,4,20,55.30088299028171,6
16169,titear,0,20,53.40716596735757,6
16174,tizana,0,22,51.88309232680845,6
16180,tobaja,0,20,48.46986367974645,6
16181,tobera,3,20,50.95400166873758,6
16188,tocaya,0,20,51.76760127976565,6
16193,todita,0,20,48.233599250868885,6
16195,tofana,0,21,53.22168398432107,6
16196,togada,0,20,51.92282989081174,6
16208,tomada,18,22,53.23801120095082,6
16210,tomate,11,23,48.22999765896526,6
16211,tomaza,0,24,49.87220351395317,6
16213,tomona,0,23,48.97492691769762,6
16214,tonada,5,20,56.24221906082489,6
16218,tonina,0,21,50.9858157305529,6
16221,topada,0,20,52.50256613423134,6
16222,topear,0,20,51.469149364018904,6
16223,topera,0,20,51.4691493640189,6
16227,topina,0,21,47.24616280395935,6
16237,torete,0,20,48.256889545178964,6
16239,tornar,3,20,54.9539296368995,6
16240,torneo,3,20,49.00181880391132,6
16248,tortor,0,20,47.93862887396229,6
16252,toseta,0,20,49.342289291867004,6
16254,tostar,3,20,49.08741663815407,6
16257,totora,0,20,54.33709699687262,6
16268,trabar,1,20,56.90611250172577,6
16274,tragar,19,20,56.8415239535875,6
16275,tragaz,0,22,48.36553756760489,6
16279,traína,0,20,51.91010426608561,6
16281,traite,0,20,53.40716596735757,6
16284,tramar,3,22,58.156705263726565,6
16285,trampa,59,23,51.25077284159599,6
16289,tranza,0,22,52.68492673761803,6
16293,trasga,0,20,51.78332823107814,6
16295,traste,4,20,49.1508046556578,6
16296,trasto,4,20,49.08741663815407,6
16297,tratar,91,20,60.35259584736454,6
16298,trauma,9,23,52.071335530304395,6
16300,trazar,18,21,55.851206233155054,6
16306,tremar,0,22,52.013109794529186,6
16316,trepar,12,20,51.27766472780969,6
16317,tresna,0,20,49.9591219318939,6
16330,trinar,1,20,53.96061058988073,6
16332,trineo,0,20,48.00849975689255,6
16346,trizar,0,21,48.65090369943515,6
16360,tronar,0,20,54.9539296368995,6
16363,tronga,0,21,47.46826097134934,6
16370,trotar,4,20,54.14561236066341,6
16372,trovar,1,20,49.85491587281578,6
16373,trozar,0,21,49.644222746453934,6
16397,tuerta,1,21,48.12363064474498,6
16412,tunear,0,21,48.931947920981074,6
16414,tunera,0,21,48.931947920981074,6
16430,turnar,0,21,48.67707526726814,6
16431,turnia,0,21,47.875240856458554,6
16434,turrar,0,20,51.84335476280516,6
16440,tutear,2,21,48.12363064474498,6
16442,tutora,1,21,48.060242627241244,6
16527,vagina,7,21,48.582713559393255,6
16529,vahear,0,20,52.027876321334034,6
16546,vanear,0,20,57.12508928946595,6
16551,varazo,0,21,51.751994381516624,6
16553,vareta,0,20,56.31677201322985,6
16557,varita,1,20,55.26006494870733,6
16559,varona,0,20,57.06170127196221,6
16563,vastar,0,20,51.00370363700756,6
16564,vataje,0,20,47.68903855504133,6
16576,vegada,0,20,47.69552142046785,6
16603,venada,0,20,52.014910590480994,6
16611,venera,0,20,50.98149382026856,6
16620,venora,0,20,50.91810580276482,6
16625,verano,256,20,50.91810580276481,6
16626,verata,0,20,56.316772013229844,6
16627,verato,0,20,50.10978852652872,6
16651,vetada,0,20,51.2065933142449,6
16653,vetear,0,20,50.17317654403246,6
16658,vianda,0,20,50.958203525958474,6
16685,vinaza,0,22,47.59239583896082,6
16708,virina,0,20,48.86807969122352,6
16762,votada,0,20,51.14320529674116,6
16771,walona,0,21,51.5642313902745,6
16781,yantar,1,22,52.060410701530074,6
16783,yarará,0,20,49.95047811132521,6
16793,yesera,0,20,48.254368430846434,6
16798,yodada,1,20,49.172414207079534,6
16826,zacate,0,20,52.455505333357344,6
16829,zafada,0,21,52.98337865336479,6
16833,zafira,0,21,50.893254818629835,6
16836,zagala,0,20,54.223766904971995,6
16837,zagaya,0,23,49.63810004021777,6
16842,zahena,0,22,48.65090369943515,6
16844,zahora,0,21,51.75379517746844,6
16847,zalama,0,22,55.53894821511108,6
16850,zalema,1,22,49.39535274591369,6
16852,zaloma,0,22,49.33196472840996,6
16853,zalona,0,20,52.33617258828402,6
16856,zamina,0,24,49.68720174317048,6
16862,zanate,0,22,52.939799391330965,6
16866,zanjar,4,21,48.031790051202634,6
16868,zapata,0,22,55.343741933934794,6
16869,zapato,33,22,49.136758447233674,6
16870,zapear,1,21,53.17474323651054,6
16871,zapita,0,22,48.143439400214895,6
16874,zarajo,0,20,51.38955418294887,6
16875,zaraza,0,22,57.748284741855905,6
16876,zarazo,0,22,51.54130125515478,6
16878,zarina,1,21,55.857689098581574,6
16879,zarpar,0,21,52.9198705827976,6
16880,zarria,0,20,59.0239685941186,6
16881,zarrio,0,20,52.81698510741748,6
16883,zatara,0,21,62.24967435606538,6
16894,zocata,0,20,52.3921173158536,6
16903,zorita,0,21,48.84238833564435,6
16921,zurana,0,22,50.57415377596898,6
16926,zurear,0,21,47.59683780230863,6
16930,zurrar,1,21,47.341965148595676,6
